,B00300S,B00305A,B00202A,B00702A,B00703A,B00802A,B00714A,B00910A
2022-09-26 20:40:00,"9,5","7,64",0,0,"0,9",96,,
2022-09-26 20:50:00,"9,3","7,95",0,0,"0,4",95,,
2022-09-26 21:00:00,"8,7","8,15",0,0,"0,1",95,,
2022-09-26 21:10:00,"8,7","8,78",0,0,"0,7",96,,
2022-09-26 21:20:00,"8,8","8,91",0,0,"0,4",96,,
2022-09-26 21:30:00,"8,7","8,84",0,0,"0,6",96,,
2022-09-26 21:40:00,"8,7","8,7",251,"0,5","0,1",96,,
2022-09-26 21:50:00,"8,4","8,65",0,0,"0,4",96,,
2022-09-26 22:00:00,"8,7","8,99",0,0,"0,5",97,,
2022-09-26 22:10:00,"8,8","9,25",0,0,1,97,,
2022-09-26 22:20:00,"8,8","9,31",0,0,"1,1",97,,
2022-09-26 22:30:00,"8,7","9,37",0,0,0,97,,
2022-09-26 22:40:00,"8,1","9,37",11,"0,9",0,97,,
2022-09-26 22:50:00,8,"9,3",0,0,0,97,,
2022-09-26 23:00:00,"8,1","9,18",0,0,"0,4",97,,
2022-09-26 23:10:00,8,"8,85",0,0,"0,4",97,,
2022-09-26 23:20:00,"8,1","8,66",264,"1,3","0,4",97,,
2022-09-26 23:30:00,"8,1","8,61",0,0,"0,4",97,,
2022-09-26 23:40:00,"8,1","8,55",0,0,"0,6",98,,
2022-09-26 23:50:00,"8,2","8,31",0,0,"0,9",98,,
2022-09-27 00:00:00,"8,1","8,27",0,0,"0,7",98,,
2022-09-27 00:10:00,"7,9","8,15",0,0,"0,7",98,,
2022-09-27 00:20:00,"7,7","8,08",28,"0,5","0,8",98,,
2022-09-27 00:30:00,"7,7","7,89",0,0,1,98,,
2022-09-27 00:40:00,"7,5","7,85",0,0,"1,3",98,,
2022-09-27 00:50:00,"7,4","7,92",0,0,"0,4",98,,
2022-09-27 01:00:00,"7,3","7,73",0,0,"0,5",98,,
2022-09-27 01:10:00,"7,2","7,67",0,0,"0,5",98,,
2022-09-27 01:20:00,"7,2","7,71",0,0,"0,4",98,,
2022-09-27 01:30:00,"7,1","7,84",0,0,0,98,,
2022-09-27 01:40:00,"7,1","7,61",0,0,"0,5",98,,
2022-09-27 01:50:00,"7,1","7,5",0,0,"0,3",98,,
2022-09-27 02:00:00,7,"7,38",0,0,"0,4",98,,
2022-09-27 02:10:00,"6,8","7,28",0,0,"0,2",98,,
2022-09-27 02:20:00,"6,7","7,08",0,0,"0,4",98,,
2022-09-27 02:30:00,"6,5","7,05",0,0,"0,1",98,,
2022-09-27 02:40:00,"6,4","7,02",0,0,"0,7",98,,
2022-09-27 02:50:00,"6,3","6,96",0,0,"0,4",98,,
2022-09-27 03:00:00,"6,3","6,98",0,0,"0,5",98,,
2022-09-27 03:10:00,"6,2","6,99",0,0,0,98,,
2022-09-27 03:20:00,"6,3","7,05",0,0,"0,5",98,,
2022-09-27 03:30:00,"6,3","6,96",0,0,1,98,,
2022-09-27 03:40:00,"6,4","6,75",46,"1,6","1,2",98,,
2022-09-27 03:50:00,"6,2","6,79",28,"1,8",0,98,,
2022-09-27 04:00:00,"6,2","6,81",51,"1,8","0,9",98,,
2022-09-27 04:10:00,"6,1","6,8",0,0,1,98,,
2022-09-27 04:20:00,6,"6,7",0,0,"0,3",98,,
2022-09-27 04:30:00,"5,9","6,7",0,0,"0,8",98,,
2022-09-27 04:40:00,"5,8","6,88",0,0,0,98,,
2022-09-27 04:50:00,"5,9","7,06",0,0,"0,7",98,,
2022-09-27 05:00:00,6,"7,15",0,0,"0,4",98,,
2022-09-27 05:10:00,"5,9","7,15",7,"0,5",0,98,,
2022-09-27 05:20:00,6,"7,01",20,"1,1",1,99,,
2022-09-27 05:30:00,"6,3",7,29,"2,1","0,6",99,,
2022-09-27 05:40:00,"6,4","7,24",41,"2,3","0,7",99,,
2022-09-27 05:50:00,"6,5","7,36",52,2,"0,4",99,,
2022-09-27 06:00:00,"6,7","7,48",52,2,"0,9",99,,
2022-09-27 06:10:00,"6,8","7,48",53,"1,9",0,99,,
2022-09-27 06:20:00,"6,9","7,76",49,"0,7","0,2",99,,
2022-09-27 06:30:00,"7,1","8,16",58,"1,2","0,6",99,,
2022-09-27 06:40:00,"7,2","8,17",57,"1,4","0,5",99,,
2022-09-27 06:50:00,"7,5","8,44",65,"1,1","0,9",99,,
2022-09-27 07:00:00,"7,9","8,97",53,"1,1","0,7",99,,
2022-09-27 07:10:00,"8,3","9,69",6,"0,7","0,5",99,,
2022-09-27 07:20:00,"8,6","9,94",352,"1,5","0,6",99,,
2022-09-27 07:30:00,9,"10,46",28,"1,8",1,99,,
2022-09-27 07:40:00,"9,5","10,87",55,"1,9","1,4",99,,
2022-09-27 07:50:00,"9,9","10,99",83,2,"1,6",99,,
2022-09-27 08:00:00,"10,1","11,46",87,"1,3","1,3",99,,
2022-09-27 08:10:00,"10,4","11,81",80,"1,3","1,4",99,,
2022-09-27 08:20:00,"10,8","12,42",66,"1,2",1,99,,
2022-09-27 08:30:00,"11,4","13,13",82,"1,1","1,7",99,,
2022-09-27 08:40:00,"11,7","13,95",54,"1,4",2,99,,
2022-09-27 08:50:00,"11,9","14,51",60,"1,4","2,2",98,,
2022-09-27 09:00:00,"12,5","15,04",59,"2,3","2,5",97,,
2022-09-27 09:10:00,13,"15,79",64,"2,1",0,88,,
2022-09-27 09:20:00,"13,5","16,62",58,"1,8","2,8",84,,
2022-09-27 09:30:00,"14,2","16,87",32,"1,8",4,81,,
2022-09-27 09:40:00,"14,7","17,23",47,"2,2","3,1",78,,
2022-09-27 09:50:00,"14,7","17,78",53,"2,8","2,9",76,,
2022-09-27 10:00:00,15,"18,52",55,"3,4","2,8",74,,
2022-09-27 10:10:00,"15,6","18,85",68,"3,6","3,1",74,,
2022-09-27 10:20:00,16,"19,07",71,"4,1",4,68,,
2022-09-27 10:30:00,"16,5","19,15",79,"3,8","3,9",66,,
2022-09-27 10:40:00,"16,2","19,26",73,4,"3,8",67,,
2022-09-27 10:50:00,"16,1","18,95",65,"4,2","4,1",68,,
2022-09-27 11:00:00,"16,4","18,85",83,"3,8","4,6",68,,
2022-09-27 11:10:00,"16,3","18,3",85,"3,8","2,6",69,,
2022-09-27 11:20:00,"16,8","17,6",73,"3,8",3,67,,
2022-09-27 11:30:00,"16,9","18,28",78,"3,5","3,2",68,,
2022-09-27 11:40:00,"16,6","18,34",63,"3,6","3,3",68,,
2022-09-27 11:50:00,"16,7","18,72",67,"3,6","2,9",69,,
2022-09-27 12:00:00,"16,9","18,93",60,"3,5","3,4",69,,
2022-09-27 12:10:00,"16,9","19,29",50,"3,2","2,6",70,,
2022-09-27 12:20:00,"17,1","19,37",71,"3,7","3,7",70,,
2022-09-27 12:30:00,"17,3","19,16",59,"3,7","3,5",69,,
2022-09-27 12:40:00,"17,4","19,17",65,4,"3,8",68,,
2022-09-27 12:50:00,"17,4","18,98",68,"3,3","2,4",69,,
2022-09-27 13:00:00,"17,5","19,23",70,"3,9","3,7",68,,
2022-09-27 13:10:00,"17,6","19,36",80,"3,7","3,3",64,,
2022-09-27 13:20:00,"17,7","19,38",84,"2,7","3,2",63,,
2022-09-27 13:30:00,"18,1","19,23",106,"3,5","3,3",61,,
2022-09-27 13:40:00,"17,6","18,84",98,"3,7","3,8",62,,
2022-09-27 13:50:00,"17,5","18,05",85,"3,6","3,2",64,,
2022-09-27 14:00:00,"17,6","17,6",115,"3,4","2,7",63,,
2022-09-27 14:10:00,"17,5","17,3",136,"2,9","2,5",65,,
2022-09-27 14:20:00,"17,2","16,99",169,"3,6","3,7",62,,
2022-09-27 14:30:00,"16,9","16,8",194,"2,6","3,7",63,,
2022-09-27 14:40:00,"16,6","16,68",208,"2,3","2,3",63,,
2022-09-27 14:50:00,"16,2","16,42",226,"3,4","2,2",67,,
2022-09-27 15:00:00,"15,6","16,27",239,"5,2",2,72,,
2022-09-27 15:10:00,"14,7","15,9",238,"7,8","2,2",75,,
2022-09-27 15:20:00,"13,4","15,3",234,"8,6","6,4",84,,
2022-09-27 15:30:00,"12,6","14,05",241,"8,5","4,7",86,,
2022-09-27 15:40:00,"12,3","13,03",238,"7,7","6,6",89,,
2022-09-27 15:50:00,"12,1","12,87",240,7,"5,6",90,,
2022-09-27 16:00:00,"12,1","12,74",250,6,"4,7",91,,
2022-09-27 16:10:00,"11,7","12,41",254,"6,2","3,6",88,,
2022-09-27 16:20:00,"11,4","12,13",246,"5,9","3,8",87,,
2022-09-27 16:30:00,"11,3","12,05",238,"4,9","2,7",88,,
2022-09-27 16:40:00,"11,3","11,94",235,"3,9","1,9",89,,
2022-09-27 16:50:00,"11,3","11,95",227,"3,7","2,9",90,,
2022-09-27 17:00:00,"11,4","11,79",223,"2,9",4,91,,
2022-09-27 17:10:00,"11,3","11,66",217,"3,7","4,5",92,,
2022-09-27 17:20:00,"11,1","11,56",224,"4,7","4,6",93,,
2022-09-27 17:30:00,11,"11,47",239,"4,1","4,1",93,,
2022-09-27 17:40:00,11,"11,3",243,"4,1","4,1",93,,
2022-09-27 17:50:00,"10,9","11,21",238,"3,9","3,3",92,,
2022-09-27 18:00:00,"10,9","11,23",238,4,"3,3",92,,
2022-09-27 18:10:00,"10,9","11,16",234,"3,5","3,2",92,,
2022-09-27 18:20:00,"10,9","11,18",231,"3,5","2,8",92,,
2022-09-27 18:30:00,"10,9","11,16",232,"3,7","3,6",92,,
2022-09-27 18:40:00,"10,9","11,01",223,"3,2","2,4",92,,
2022-09-27 18:50:00,"10,8","11,06",226,"2,9","1,8",92,,
2022-09-27 19:00:00,"10,8","10,98",217,"2,3","2,8",93,,
2022-09-27 19:10:00,"10,7","10,95",201,"1,8","1,5",93,,
2022-09-27 19:20:00,"10,7","10,9",198,"1,5",1,93,,
2022-09-27 19:30:00,"10,7","10,8",190,"1,8","0,7",93,,
2022-09-27 19:40:00,"10,6","10,75",197,"1,8","0,7",94,,
2022-09-27 19:50:00,"10,6","10,68",183,"1,8",0,94,,
2022-09-27 20:00:00,"10,5","10,63",183,2,"0,9",94,,
2022-09-27 20:10:00,"10,5","10,66",180,"1,5","0,8",94,,
2022-09-27 20:20:00,"10,5","10,62",174,"1,4","0,5",94,,
2022-09-27 20:30:00,"10,5","10,74",189,"1,8","0,4",94,,
2022-09-27 20:40:00,"10,5","10,82",195,"1,9","1,1",95,,
2022-09-27 20:50:00,"10,4","10,6",200,2,0,95,,
2022-09-27 21:00:00,"10,4","10,54",206,"1,5","1,3",95,,
2022-09-27 21:10:00,"10,3","10,6",206,"1,3","1,5",95,,
2022-09-27 21:20:00,"10,3","10,53",218,"1,2",1,95,,
2022-09-27 21:30:00,"10,3","10,46",221,"1,4","0,5",95,,
2022-09-27 21:40:00,"10,2","10,37",0,0,"0,2",95,,
2022-09-27 21:50:00,"10,2","10,33",0,0,"0,2",95,,
2022-09-27 22:00:00,"10,2","10,25",0,0,"0,5",95,,
2022-09-27 22:10:00,"10,2","10,06",0,0,0,96,,
2022-09-27 22:20:00,"10,1","9,84",0,0,0,96,,
2022-09-27 22:30:00,"10,1","9,96",199,"1,4",0,96,,
2022-09-27 22:40:00,10,"9,94",214,"0,9",0,95,,
2022-09-27 22:50:00,"9,9","9,89",216,"0,8",0,95,,
2022-09-27 23:00:00,"9,9","9,7",0,0,"0,6",96,,
2022-09-27 23:10:00,"9,8","9,74",0,0,0,96,,
2022-09-27 23:20:00,"9,9","9,85",216,"1,7","0,4",96,,
2022-09-27 23:30:00,"9,9","9,9",233,"1,4","1,2",96,,
2022-09-27 23:40:00,"9,7","10,1",243,"2,1","1,4",95,,
2022-09-27 23:50:00,"9,7","10,01",235,"2,4","0,6",95,,
2022-09-28 00:00:00,"9,8","9,73",205,"1,4","0,8",95,,
2022-09-28 00:10:00,"9,7","9,21",205,"1,2",0,94,,
2022-09-28 00:20:00,"9,5","8,58",0,0,0,94,,
2022-09-28 00:30:00,"9,5","8,37",215,"1,4",0,94,,
2022-09-28 00:40:00,"9,4","8,52",220,"2,2",0,94,,
2022-09-28 00:50:00,"9,2","8,43",224,"2,3","0,5",94,,
2022-09-28 01:00:00,9,"8,11",228,"2,5","0,9",94,,
2022-09-28 01:10:00,"8,6","8,04",233,"2,9","0,9",94,,
2022-09-28 01:20:00,"8,3","7,84",246,"2,6","0,7",94,,
2022-09-28 01:30:00,"8,5","8,2",245,"2,2","1,3",94,,
2022-09-28 01:40:00,"8,8","8,33",245,"2,3","1,7",95,,
2022-09-28 01:50:00,"9,3","8,28",239,"3,6","1,9",95,,
2022-09-28 02:00:00,"9,4","8,83",236,"4,2","1,6",95,,
2022-09-28 02:10:00,"9,5","9,33",238,"4,6","2,4",93,,
2022-09-28 02:20:00,"9,5","9,52",240,"4,8","1,7",91,,
2022-09-28 02:30:00,"9,4","9,41",238,"4,3",2,90,,
2022-09-28 02:40:00,"9,2","9,21",242,"3,6",2,89,,
2022-09-28 02:50:00,"8,9","8,9",245,"4,5","2,7",88,,
2022-09-28 03:00:00,"8,7","8,52",248,"4,8","4,3",87,,
2022-09-28 03:10:00,"8,5","8,22",244,"5,2","2,6",87,,
2022-09-28 03:20:00,"8,3","7,65",249,"5,3",0,87,,
2022-09-28 03:30:00,8,"7,32",253,"4,4","2,4",87,,
2022-09-28 03:40:00,"7,6","6,9",260,"3,7","1,5",88,,
2022-09-28 03:50:00,7,"6,16",255,"3,6","1,1",88,,
2022-09-28 04:00:00,"6,6","5,78",243,"3,1","1,2",90,,
2022-09-28 04:10:00,"6,8","5,78",235,"2,6","1,3",91,,
2022-09-28 04:20:00,"6,6","5,78",249,"2,6","1,1",91,,
2022-09-28 04:30:00,"6,9","5,49",229,"2,7","0,9",90,,
2022-09-28 04:40:00,"6,8","5,27",242,"3,3",1,90,,
2022-09-28 04:50:00,"6,7","5,03",233,"2,9",1,90,,
2022-09-28 05:00:00,"6,8","4,72",226,"2,5","1,4",91,,
2022-09-28 05:10:00,"6,9",5,221,"2,1",0,91,,
2022-09-28 05:20:00,"7,3","5,14",201,"1,8","1,3",92,,
2022-09-28 05:30:00,"7,5","5,87",149,"1,8","1,1",91,,
2022-09-28 05:40:00,"7,6","6,14",167,"1,6",0,91,,
2022-09-28 05:50:00,8,"6,76",197,"1,9","2,5",91,,
2022-09-28 06:00:00,"7,9",8,206,"2,6",3,89,,
2022-09-28 06:10:00,"7,9","8,09",215,"1,9",3,90,,
2022-09-28 06:20:00,"8,3","8,03",217,"1,5","2,1",91,,
2022-09-28 06:30:00,"8,8","8,05",243,"1,3","2,6",90,,
2022-09-28 06:40:00,"8,9","8,73",259,"1,7","2,8",88,,
2022-09-28 06:50:00,"8,9","9,95",270,"1,4","2,1",88,,
2022-09-28 07:00:00,"9,4","10,22",268,"1,5","1,9",86,,
2022-09-28 07:10:00,10,"10,57",227,"2,3","4,5",82,,
2022-09-28 07:20:00,10,"11,48",213,"2,8","5,1",81,,
2022-09-28 07:30:00,"10,6","11,38",214,"2,4","4,7",80,,
2022-09-28 07:40:00,"10,9","12,06",207,"2,5","4,3",76,,
2022-09-28 07:50:00,"11,1","12,16",206,3,"5,1",77,,
2022-09-28 08:00:00,"11,3","13,13",218,"4,1","5,4",71,,
2022-09-28 08:10:00,"11,3","13,17",210,"5,2","6,9",67,,
2022-09-28 08:20:00,12,"12,86",211,"5,7","5,1",67,,
2022-09-28 08:30:00,"11,7","13,28",206,6,"5,1",64,,
2022-09-28 08:40:00,12,"15,34",220,"5,4",4,66,,
2022-09-28 08:50:00,"12,3","14,74",210,"4,6","2,2",61,,
2022-09-28 09:00:00,"12,5","15,86",198,"4,2",5,65,,
2022-09-28 09:10:00,"12,5","16,55",216,"4,1","5,1",60,,
2022-09-28 09:20:00,"12,3","15,4",219,"4,1","6,1",63,,
2022-09-28 09:30:00,"12,8","14,92",215,"4,4","4,8",60,,
2022-09-28 09:40:00,13,"15,32",212,"4,3","5,4",61,,
2022-09-28 09:50:00,"13,5","16,43",202,"5,6","4,3",57,,
2022-09-28 10:00:00,"13,8",18,205,"4,9","3,9",56,,
2022-09-28 10:10:00,"13,8","17,97",225,"3,9","3,8",57,,
2022-09-28 10:20:00,"14,3","17,94",216,"4,5","4,6",56,,
2022-09-28 10:30:00,"14,4","18,04",231,"6,4","3,8",54,,
2022-09-28 10:40:00,"14,3","19,06",208,"4,7","3,8",53,,
2022-09-28 10:50:00,"14,4","18,78",207,"3,9","4,3",55,,
2022-09-28 11:00:00,"14,5","17,72",221,"3,9","3,7",54,,
2022-09-28 11:10:00,"14,5",17,218,"3,9","3,4",54,,
2022-09-28 11:20:00,"15,1","18,14",197,"2,5","1,7",54,,
2022-09-28 11:30:00,"15,5","19,04",210,3,"5,4",54,,
2022-09-28 11:40:00,"15,4","19,4",203,"3,5","5,2",54,,
2022-09-28 11:50:00,"15,2","20,2",218,3,"3,9",54,,
2022-09-28 12:00:00,"15,7","19,5",239,"3,2","5,8",56,,
2022-09-28 12:10:00,"15,9","19,47",183,"3,3","4,7",53,,
2022-09-28 12:20:00,"16,4","19,43",202,"3,3",5,52,,
2022-09-28 12:30:00,"16,5","19,57",221,"4,1",5,52,,
2022-09-28 12:40:00,"16,7","19,4",224,"5,2","6,3",49,,
2022-09-28 12:50:00,17,"19,14",216,"5,7","6,1",50,,
2022-09-28 13:00:00,"17,2","20,46",217,"5,7","3,3",48,,
2022-09-28 13:10:00,"16,3","20,72",214,"5,9","4,4",50,,
2022-09-28 13:20:00,"16,5","20,67",224,"4,2",5,52,,
2022-09-28 13:30:00,16,"19,4",223,"4,6","4,8",53,,
2022-09-28 13:40:00,16,"17,91",220,"5,5","4,3",52,,
2022-09-28 13:50:00,16,"18,14",219,"4,7","3,5",53,,
2022-09-28 14:00:00,"15,7","17,7",214,"5,1","3,3",53,,
2022-09-28 14:10:00,"15,6","16,83",220,"4,6","2,7",54,,
2022-09-28 14:20:00,"15,4","16,52",211,"3,4","2,4",56,,
2022-09-28 14:30:00,"15,3","15,79",200,"2,6","1,4",56,,
2022-09-28 14:40:00,"15,3","15,12",179,2,1,57,,
2022-09-28 14:50:00,"15,3","14,8",165,"1,4",1,57,,
2022-09-28 15:00:00,"15,2","14,39",173,"1,5","1,2",58,,
2022-09-28 15:10:00,"15,1","13,94",174,"1,8","1,1",61,,
2022-09-28 15:20:00,"14,7","13,7",211,"1,8","0,5",62,,
2022-09-28 15:30:00,"14,4","13,41",207,2,"1,3",66,,
2022-09-28 15:40:00,"14,5","13,13",161,"2,1",1,65,,
2022-09-28 15:50:00,"14,4","12,95",151,"2,1","0,8",66,,
2022-09-28 16:00:00,"14,3","12,73",162,"1,4","0,8",65,,
2022-09-28 16:10:00,"14,3","12,55",139,"1,3","1,9",66,,
2022-09-28 16:20:00,"14,3","12,58",155,"1,6",0,64,,
2022-09-28 16:30:00,14,"12,29",198,1,"1,3",68,,
2022-09-28 16:40:00,"13,6","12,07",218,"1,5",0,70,,
2022-09-28 16:50:00,"13,9","11,96",194,"1,6",0,64,,
2022-09-28 17:00:00,14,"11,91",186,"1,4",1,66,,
2022-09-28 17:10:00,"13,7","11,9",206,"1,4","0,6",69,,
2022-09-28 17:20:00,"13,7","11,83",201,1,0,68,,
2022-09-28 17:30:00,"13,5","11,73",0,0,"1,2",69,,
2022-09-28 17:40:00,"13,3","11,64",0,0,0,74,,
2022-09-28 17:50:00,"13,2","11,61",0,0,"2,3",74,,
2022-09-28 18:00:00,"13,1","11,45",0,0,1,72,,
2022-09-28 18:10:00,13,"11,44",0,0,1,74,,
2022-09-28 18:20:00,"12,9","11,43",0,0,"0,5",77,,
2022-09-28 18:30:00,"12,7","11,41",0,0,"0,4",77,,
2022-09-28 18:40:00,"12,7","11,25",184,"0,8",0,76,,
2022-09-28 18:50:00,"12,8","11,02",188,"1,5",0,75,,
2022-09-28 19:00:00,"12,5","10,89",226,"1,4","0,8",78,,
2022-09-28 19:10:00,"12,2","10,79",243,"1,5","1,1",82,,
2022-09-28 19:20:00,12,"10,57",241,1,1,82,,
2022-09-28 19:30:00,12,"10,52",228,"0,6","1,3",80,,
2022-09-28 19:40:00,"11,9","10,68",162,"0,5","1,1",81,,
2022-09-28 19:50:00,"12,2","10,85",152,"1,6","1,9",80,,
2022-09-28 20:00:00,"12,5","11,15",185,"1,4","2,7",77,,
2022-09-28 20:10:00,"12,5","11,21",210,2,"1,3",79,,
2022-09-28 20:20:00,"11,8","11,15",284,"3,5","1,5",85,,
2022-09-28 20:30:00,"11,9","11,07",205,"2,3","1,1",84,,
2022-09-28 20:40:00,12,"11,13",219,"3,8","0,5",84,,
2022-09-28 20:50:00,12,"11,28",201,"3,3","3,2",84,,
2022-09-28 21:00:00,"11,8","11,33",214,"2,8","3,4",85,,
2022-09-28 21:10:00,"11,6","11,38",237,"2,3","3,3",86,,
2022-09-28 21:20:00,"11,4","11,46",227,"1,3","3,2",88,,
2022-09-28 21:30:00,"11,4","11,49",218,"0,7","2,7",88,,
2022-09-28 21:40:00,"11,4","11,57",0,0,4,89,,
2022-09-28 21:50:00,"11,4","11,57",0,0,"2,9",89,,
2022-09-28 22:00:00,"11,4","11,52",0,0,"2,7",90,,
2022-09-28 22:10:00,"11,4","11,44",0,0,"1,8",90,,
2022-09-28 22:20:00,"11,4","11,57",0,0,0,91,,
2022-09-28 22:30:00,"11,3","11,71",0,0,"2,8",92,,
2022-09-28 22:40:00,"11,3","11,59",210,"2,3","4,5",92,,
2022-09-28 22:50:00,"11,2","11,64",201,"2,3","4,5",93,,
2022-09-28 23:00:00,"11,2","11,56",216,"2,4","3,4",93,,
2022-09-28 23:10:00,"11,2","11,45",224,"1,9","2,8",93,,
2022-09-28 23:20:00,"11,1","11,39",229,"1,5","1,8",94,,
2022-09-28 23:30:00,11,"11,32",234,"1,6","0,6",94,,
2022-09-28 23:40:00,"10,9","11,29",237,"1,3","0,9",94,,
2022-09-28 23:50:00,11,"11,13",218,"1,1",0,94,,
2022-09-29 00:00:00,"10,9","11,01",239,"1,8","0,2",94,,
2022-09-29 00:10:00,"10,8","10,99",234,"1,7","0,7",94,,
2022-09-29 00:20:00,"10,8","10,96",229,"1,5","0,6",93,,
2022-09-29 00:30:00,"10,7","10,9",222,"1,5","0,8",93,,
2022-09-29 00:40:00,"10,5","10,81",230,"1,9","1,5",93,,
2022-09-29 00:50:00,"10,4","10,7",235,"2,2","1,3",93,,
2022-09-29 01:00:00,"10,3","10,66",242,"2,2","0,5",93,,
2022-09-29 01:10:00,"10,3","10,47",257,1,"0,1",93,,
2022-09-29 01:20:00,"10,2","10,51",246,"1,5","0,8",93,,
2022-09-29 01:30:00,"10,3","10,47",220,"1,9","1,5",93,,
2022-09-29 01:40:00,"10,3","10,38",211,"2,1","0,8",93,,
2022-09-29 01:50:00,"10,2","10,22",209,"2,3","1,2",93,,
2022-09-29 02:00:00,"10,1","10,23",216,2,"1,3",93,,
2022-09-29 02:10:00,"10,1","10,19",216,"1,9","0,8",93,,
2022-09-29 02:20:00,10,"10,11",210,"2,2","1,4",92,,
2022-09-29 02:30:00,"9,9","10,05",197,"1,9","1,1",92,,
2022-09-29 02:40:00,"9,8",10,206,"2,2","1,1",93,,
2022-09-29 02:50:00,"9,7","9,86",210,"2,5","1,1",93,,
2022-09-29 03:00:00,"9,6","9,92",216,"3,1",1,93,,
2022-09-29 03:10:00,"9,4","9,88",220,"2,5","1,3",94,,
2022-09-29 03:20:00,"9,4","9,8",227,2,"1,2",94,,
2022-09-29 03:30:00,"9,3","9,76",225,"1,3","0,5",94,,
2022-09-29 03:40:00,"9,3","9,62",0,0,"0,5",94,,
2022-09-29 03:50:00,"9,3","9,52",172,"0,5","0,8",94,,
2022-09-29 04:00:00,"9,3","9,51",162,"1,8","0,4",94,,
2022-09-29 04:10:00,"9,2","9,43",157,"2,1","0,7",94,,
2022-09-29 04:20:00,"9,2","9,29",215,"0,7","1,2",94,,
2022-09-29 04:30:00,"9,1","9,32",231,"1,5","1,4",94,,
2022-09-29 04:40:00,9,"9,33",232,"0,5","0,3",94,,
2022-09-29 04:50:00,9,"9,41",0,0,"0,2",94,,
2022-09-29 05:00:00,"9,1","9,4",0,0,"0,6",94,,
2022-09-29 05:10:00,"9,1","9,36",0,0,1,94,,
2022-09-29 05:20:00,"9,1","9,35",0,0,"0,9",94,,
2022-09-29 05:30:00,"9,1","9,49",0,0,"0,7",95,,
2022-09-29 05:40:00,"9,2","9,55",0,0,0,95,,
2022-09-29 05:50:00,"9,2","9,53",0,0,"0,6",95,,
2022-09-29 06:00:00,"9,2","9,42",0,0,"0,6",95,,
2022-09-29 06:10:00,"9,3","9,64",0,0,0,94,,
2022-09-29 06:20:00,"9,4","9,81",0,0,"0,6",94,,
2022-09-29 06:30:00,"9,5","9,76",184,"0,5","0,6",94,,
2022-09-29 06:40:00,"9,5","9,68",165,"0,6","0,4",94,,
2022-09-29 06:50:00,"9,6","9,8",162,"0,7",0,93,,
2022-09-29 07:00:00,"9,7",10,163,1,"0,5",93,,
2022-09-29 07:10:00,"9,7","10,05",0,0,"0,4",92,,
2022-09-29 07:20:00,"9,7","10,19",0,0,0,91,,
2022-09-29 07:30:00,"9,8","10,33",0,0,0,90,,
2022-09-29 07:40:00,"9,9","10,3",0,0,"0,7",90,,
2022-09-29 07:50:00,"9,8","10,39",158,"1,8",1,90,,
2022-09-29 08:00:00,"9,9","10,39",149,2,"1,3",90,,
2022-09-29 08:10:00,"10,1","10,64",123,"2,2","0,9",90,,
2022-09-29 08:20:00,"10,1","10,83",126,"2,2","1,1",89,,
2022-09-29 08:30:00,10,"10,7",133,2,1,87,,
2022-09-29 08:40:00,"10,1","10,82",153,"1,6","1,2",86,,
2022-09-29 08:50:00,"10,3","11,16",160,"1,5","0,7",85,,
2022-09-29 09:00:00,"10,6","11,71",147,"1,1","0,7",85,,
2022-09-29 09:10:00,"10,7","12,19",130,"1,2","0,7",83,,
2022-09-29 09:20:00,"10,8","12,59",40,"1,4","1,4",83,,
2022-09-29 09:30:00,"10,9","12,67",28,"0,8","1,2",83,,
2022-09-29 09:40:00,"10,9","12,73",360,"0,7","2,2",82,,
2022-09-29 09:50:00,"10,9","12,66",359,"1,7",0,81,,
2022-09-29 10:00:00,11,"12,52",10,1,"0,9",80,,
2022-09-29 10:10:00,"10,9","12,6",325,"0,8","0,6",79,,
2022-09-29 10:20:00,11,"12,82",326,"0,8","0,9",80,,
2022-09-29 10:30:00,11,"12,23",278,"1,6","1,2",80,,
2022-09-29 10:40:00,"11,1","11,95",291,"0,8","2,1",78,,
2022-09-29 10:50:00,"11,1","11,75",329,1,"1,5",77,,
2022-09-29 11:00:00,"11,2","11,48",323,1,"1,3",77,,
2022-09-29 11:10:00,"11,1","11,64",333,"1,3","1,1",76,,
2022-09-29 11:20:00,"11,2","11,84",353,"1,1","1,4",76,,
2022-09-29 11:30:00,"11,4","12,44",21,"0,7","1,6",75,,
2022-09-29 11:40:00,"11,5","13,09",350,"0,6","0,9",73,,
2022-09-29 11:50:00,"11,7","13,24",28,"0,6","1,2",72,,
2022-09-29 12:00:00,"11,8","13,33",33,"0,8","2,4",72,,
2022-09-29 12:10:00,12,"13,37",77,"1,7","1,6",72,,
2022-09-29 12:20:00,"12,2","13,32",84,"1,1","2,2",71,,
2022-09-29 12:30:00,"12,4","12,79",58,"0,5","2,7",71,,
2022-09-29 12:40:00,"12,4","12,4",22,1,"2,6",70,,
2022-09-29 12:50:00,"12,5","12,21",55,"2,1","2,8",71,,
2022-09-29 13:00:00,"12,4","12,31",59,2,"1,9",71,,
2022-09-29 13:10:00,"12,5","12,33",54,"1,5",2,73,,
2022-09-29 13:20:00,"12,1","12,4",91,"3,4","2,1",76,,
2022-09-29 13:30:00,12,"12,67",94,"3,1","2,4",76,,
2022-09-29 13:40:00,12,"12,64",86,3,"2,5",76,,
